time,Iu,Iv,Iw,Id,Iq,Angle,Speed,Vd,Vq,EncMech
815652,0.014,-0.04,0.008,0.018,0.025,0.672,95.32,-0.141,0.164,
815652,0.014,-0.017,-0.037,-0.016,0.008,0.681,95.32,-0.134,0.168,
815652,0.037,-0.063,-0.014,0.012,0.045,0.691,95.32,-0.14,0.162,
815652,0.014,-0.028,-0.014,0.005,0.015,0.724,98.13,-0.138,0.168,
815652,0.014,-0.028,0.008,0.02,0.016,0.734,98.13,-0.141,0.169,
815652,0.014,-0.017,-0.037,-0.012,0.013,0.744,98.13,-0.135,0.17,0.322
815652,0.025,-0.005,-0.025,-0.01,0.026,0.754,98.13,-0.135,0.169,
815652,0.002,0.005,-0.06,-0.037,0.006,0.763,98.13,-0.129,0.174,
815652,0.025,-0.005,-0.025,-0.007,0.027,0.773,98.13,-0.135,0.17,
815652,0.014,-0.017,-0.06,-0.021,0.019,0.783,98.13,-0.132,0.173,
815652,0.014,-0.017,-0.025,0,0.015,0.793,98.13,-0.136,0.174,
815652,0.014,-0.005,-0.037,-0.012,0.019,0.803,98.13,-0.134,0.174,
815652,0.014,-0.005,-0.037,-0.011,0.02,0.813,98.13,-0.134,0.175,
815652,0.014,-0.005,-0.083,-0.034,0.032,0.819,96.24,-0.129,0.173,
815652,-0.008,0.005,-0.071,-0.043,0.013,0.829,96.24,-0.127,0.178,
815652,0.037,0.028,-0.025,-0.006,0.048,0.839,96.24,-0.134,0.172,0.335
815652,0.025,0.017,-0.025,-0.005,0.035,0.848,96.24,-0.134,0.175,
815652,0.014,0.005,-0.025,-0.005,0.022,0.858,96.24,-0.134,0.178,
815652,-0.008,-0.005,-0.06,-0.029,0.014,0.868,96.24,-0.129,0.181,
815652,0.014,0.005,-0.037,-0.006,0.027,0.877,96.24,-0.134,0.179,
815652,0.014,0.028,-0.06,-0.022,0.048,0.887,96.24,-0.13,0.175,
815652,0.014,0.017,-0.014,0,0.023,0.896,96.24,-0.135,0.181,
815652,-0.008,0.017,-0.094,-0.043,0.049,0.906,96.24,-0.126,0.176,
815652,-0.008,0.017,-0.025,-0.019,0.017,0.922,96.59,-0.13,0.183,
815652,0.002,0.063,-0.083,-0.032,0.078,0.932,96.59,-0.127,0.172,
815652,0.014,0.028,-0.037,0,0.04,0.941,96.59,-0.134,0.18,0.35
815652,-0.008,0.028,-0.048,-0.021,0.04,0.951,96.59,-0.129,0.18,
815652,0.014,0.028,-0.025,0.006,0.034,0.961,96.59,-0.135,0.182,
815652,0.002,0.04,-0.048,-0.006,0.051,0.97,96.59,-0.132,0.179,
815652,-0.008,0.028,-0.048,-0.014,0.043,0.98,96.59,-0.13,0.181,
815652,-0.008,0.051,-0.06,-0.012,0.064,0.99,96.59,-0.131,0.178,
815652,-0.008,0.04,-0.048,-0.008,0.051,0.999,96.59,-0.131,0.181,
815652,0.002,0.063,-0.06,0.007,0.071,0.009,96.59,-0.134,0.177,
815652,-0.02,0.051,-0.037,-0.013,0.053,0.019,96.59,-0.13,0.181,
815652,-0.031,0.063,-0.06,-0.019,0.075,0.026,95.11,-0.129,0.177,
815652,-0.008,0.074,-0.037,0.006,0.065,0.036,95.11,-0.134,0.179,0.365
815652,-0.02,0.063,-0.06,0,0.074,0.045,95.11,-0.133,0.178,
815652,-0.008,0.063,-0.025,0.009,0.051,0.055,95.11,-0.135,0.183,
815652,-0.02,0.086,-0.06,0.015,0.085,0.064,95.11,-0.136,0.176,
815652,-0.02,0.051,-0.071,0.014,0.072,0.074,95.11,-0.136,0.179,
815652,-0.02,0.051,-0.071,0.018,0.071,0.083,95.11,-0.137,0.179,
815652,0.002,0.051,-0.048,0.034,0.046,0.093,95.11,-0.14,0.185,
815652,,,,,,,,,,
815652,-0.02,0.028,-0.048,-0.018,0.045,0.007,105.12,-0.156,0.144,
815652,-0.02,0.028,-0.025,-0.016,0.033,0.017,105.12,-0.156,0.145,
815652,-0.008,-0.005,-0.048,-0.004,0.026,0.028,105.12,-0.158,0.146,
815652,-0.008,0.017,-0.025,-0.002,0.026,0.038,105.12,-0.159,0.144,
815652,-0.02,0.005,-0.06,-0.007,0.042,0.049,105.12,-0.158,0.14,
815652,-0.008,0.017,-0.002,-0.003,0.013,0.059,105.12,-0.159,0.144,
815652,-0.008,0.017,-0.048,0.008,0.038,0.07,105.12,-0.161,0.138,
815652,-0.008,0.017,-0.014,0.001,0.02,0.08,105.12,-0.16,0.14,
815652,-0.02,0.005,-0.06,0.003,0.043,0.091,105.12,-0.16,0.134,0.635
815652,-0.008,0.005,-0.002,-0.003,0.009,0.112,105.94,-0.159,0.14,
815652,-0.02,-0.017,-0.037,-0.006,0.022,0.123,105.94,-0.158,0.136,
815652,-0.031,0.017,-0.002,-0.012,0.031,0.133,105.94,-0.157,0.133,
815652,-0.02,0.005,-0.037,0.007,0.031,0.144,105.94,-0.161,0.132,
815652,0.014,0.028,0.02,0.012,-0.009,0.155,105.94,-0.162,0.139,
815652,-0.008,0.005,-0.037,0.017,0.02,0.165,105.94,-0.163,0.132,
815652,0.002,-0.005,-0.014,0.005,0,0.176,105.94,-0.161,0.135,
815652,-0.02,0.028,-0.037,0.027,0.033,0.186,105.94,-0.165,0.127,
815652,-0.02,-0.017,-0.037,0.004,0.022,0.197,105.94,-0.161,0.128,
815652,-0.02,0.017,0.008,0,0.02,0.209,105.09,-0.16,0.127,0.677
815652,-0.02,0.017,-0.014,0.014,0.023,0.22,105.09,-0.163,0.125,
815652,-0.031,0.028,0.008,0.007,0.032,0.23,105.09,-0.162,0.122,
815652,-0.008,-0.005,-0.014,0.004,0.008,0.241,105.09,-0.161,0.126,
815652,-0.02,-0.028,-0.002,-0.014,0.02,0.251,105.09,-0.158,0.122,
815652,-0.031,-0.005,-0.037,0.02,0.03,0.262,105.09,-0.165,0.119,
815652,-0.008,-0.005,-0.002,0,0.008,0.272,105.09,-0.161,0.122,
815652,-0.008,-0.017,-0.014,0,0.008,0.283,105.09,-0.161,0.121,
815652,-0.031,-0.005,0.02,-0.005,0.034,0.293,105.09,-0.16,0.115,
815652,-0.008,-0.028,-0.025,0.001,0.008,0.304,105.09,-0.161,0.119,
815652,-0.031,-0.005,-0.002,0.013,0.028,0.329,107.44,-0.164,0.114,0.694
815652,-0.008,-0.017,-0.025,0.008,0.004,0.34,107.44,-0.163,0.117,
815652,-0.008,0.017,0.02,0.003,0.007,0.351,107.44,-0.162,0.116,
815652,-0.008,-0.017,-0.025,0.009,0.003,0.362,107.44,-0.163,0.116,
815652,0.002,-0.005,-0.014,0.001,-0.005,0.372,107.44,-0.162,0.116,
815652,0.014,0.017,0.02,-0.011,-0.008,0.383,107.44,-0.159,0.116,
815652,0.002,-0.005,-0.002,-0.003,0,0.394,107.44,-0.161,0.113,
815652,0.002,0.005,-0.037,0.011,-0.022,0.405,107.44,-0.164,0.117,
815652,-0.008,-0.005,-0.037,0.016,-0.011,0.415,107.44,-0.165,0.114,
815652,-0.02,0.005,-0.025,0.026,-0.007,0.427,106.21,-0.168,0.112,
815652,-0.02,0.017,-0.037,0.03,-0.021,0.437,106.21,-0.169,0.114,0.708
815652,0.002,-0.005,0.008,-0.005,0.006,0.448,106.21,-0.161,0.108,
815652,-0.008,0.005,-0.037,0.014,-0.021,0.458,106.21,-0.166,0.113,
815652,-0.031,-0.005,-0.002,0.03,0.007,0.469,106.21,-0.169,0.106,
815652,-0.008,-0.005,-0.037,0.01,-0.017,0.48,106.21,-0.165,0.11,
815652,-0.008,0.005,0.02,0.008,0.008,0.49,106.21,-0.165,0.104,
815652,-0.043,0.017,-0.037,0.042,-0.031,0.501,106.21,-0.172,0.111,
815652,0.002,0.005,-0.037,-0.004,-0.024,0.511,106.21,-0.163,0.109,
815652,-0.008,0.005,-0.037,0.005,-0.025,0.522,106.21,-0.165,0.108,
815652,-0.008,0.005,-0.037,0.001,-0.026,0.547,108.28,-0.164,0.108,
815652,-0.031,0.017,-0.037,0.018,-0.04,0.557,108.28,-0.168,0.11,0.725
815652,-0.008,-0.005,-0.037,0,-0.02,0.568,108.28,-0.164,0.105,
815652,-0.02,0.028,0.008,0.012,-0.019,0.579,108.28,-0.167,0.104,
815652,0.002,0.028,-0.025,-0.019,-0.025,0.59,108.28,-0.16,0.105,
815652,-0.02,0.017,-0.014,0.005,-0.026,0.601,108.28,-0.165,0.104,
815652,-0.031,0.04,-0.048,-0.009,-0.059,0.612,108.28,-0.162,0.11,
815652,-0.031,0.017,-0.014,0.009,-0.035,0.622,108.28,-0.166,0.105,
815652,-0.043,0.005,-0.071,-0.004,-0.062,0.633,108.28,-0.163,0.109,
815652,-0.02,0.017,-0.002,0.004,-0.022,0.637,105.22,-0.165,0.101,
815652,-0.031,0.04,-0.037,-0.016,-0.052,0.647,106.42,-0.16,0.106,
815652,-0.008,0.028,-0.014,-0.016,-0.02,0.658,106.42,-0.16,0.099,0.739
815652,-0.02,0.017,-0.037,-0.017,-0.032,0.668,106.42,-0.16,0.101,
815652,-0.031,0.005,-0.002,0.009,-0.03,0.679,106.42,-0.165,0.1,
815652,-0.031,0.028,-0.025,-0.017,-0.041,0.69,106.42,-0.16,0.101,
815652,-0.02,0.017,-0.002,-0.004,-0.022,0.7,106.42,-0.162,0.097,
815652,0.002,0.017,-0.014,-0.018,-0.001,0.711,106.42,-0.16,0.092,
815652,,,,,,,,,,
815652,0.037,-0.051,-0.014,-0.017,-0.039,0.234,107.89,-0.151,0.067,
815652,0.037,-0.063,-0.002,-0.033,-0.038,0.245,107.89,-0.147,0.066,
815652,0.037,-0.04,-0.037,-0.003,-0.037,0.256,107.89,-0.154,0.065,
815652,0.048,-0.063,0.02,-0.053,-0.043,0.267,107.89,-0.143,0.066,
815652,0.048,-0.051,-0.048,-0.01,-0.047,0.278,107.89,-0.152,0.066,
815652,0.06,-0.017,-0.025,-0.009,-0.059,0.288,107.89,-0.152,0.068,
815652,0.06,-0.063,-0.037,-0.032,-0.052,0.299,107.89,-0.147,0.066,
815652,0.037,-0.04,-0.025,-0.021,-0.031,0.31,107.89,-0.149,0.061,
815652,0.048,-0.028,-0.06,-0.004,-0.052,0.321,107.89,-0.152,0.065,
815652,0.048,-0.028,-0.037,-0.018,-0.045,0.327,106.55,-0.149,0.063,0.836
815652,0.037,-0.04,-0.071,-0.004,-0.041,0.338,106.55,-0.152,0.062,
815652,0.048,-0.017,-0.037,-0.019,-0.046,0.349,106.55,-0.149,0.062,
815652,0.037,0.005,-0.083,0.015,-0.061,0.359,106.55,-0.156,0.065,
815652,0.048,-0.005,-0.037,-0.02,-0.048,0.37,106.55,-0.149,0.062,
815652,0.037,0.005,-0.06,-0.001,-0.053,0.381,106.55,-0.152,0.062,
815652,0.037,0.028,-0.071,0.007,-0.068,0.391,106.55,-0.154,0.065,
815652,0.025,-0.005,-0.106,0.012,-0.062,0.402,106.55,-0.155,0.063,
815652,0.048,0.017,-0.048,-0.021,-0.058,0.413,106.55,-0.148,0.062,
815652,0.037,-0.005,-0.083,-0.01,-0.057,0.418,103.84,-0.151,0.062,
815652,0.025,0.017,-0.048,-0.006,-0.045,0.428,103.84,-0.151,0.059,0.85
815652,0.037,0.04,-0.117,0,-0.098,0.438,103.84,-0.152,0.069,
815652,0.025,0.028,-0.048,-0.01,-0.05,0.449,103.84,-0.15,0.059,
815652,0.037,0.04,-0.083,-0.018,-0.078,0.459,103.84,-0.148,0.065,
815652,0.037,0.04,-0.071,-0.024,-0.07,0.47,103.84,-0.147,0.063,
815652,0.002,0.04,-0.106,0.007,-0.084,0.48,103.84,-0.153,0.065,
815652,0.014,0.028,-0.06,-0.011,-0.052,0.49,103.84,-0.149,0.058,
815652,0.014,0.051,-0.071,-0.014,-0.071,0.501,103.84,-0.149,0.062,
815652,-0.008,0.051,-0.048,0.004,-0.058,0.511,103.84,-0.153,0.059,
815652,-0.02,0.017,-0.094,0.007,-0.067,0.531,104.8,-0.153,0.06,
815652,-0.008,0.051,-0.071,-0.01,-0.071,0.541,104.8,-0.15,0.061,0.865
815652,0.002,0.074,-0.094,-0.034,-0.091,0.552,104.8,-0.144,0.065,
815652,-0.008,0.051,-0.071,-0.019,-0.069,0.562,104.8,-0.147,0.06,
815652,-0.008,0.074,-0.083,-0.032,-0.085,0.572,104.8,-0.144,0.063,
815652,-0.02,0.04,-0.048,-0.008,-0.054,0.583,104.8,-0.149,0.056,
815652,-0.008,0.086,-0.106,-0.054,-0.097,0.593,104.8,-0.139,0.065,
815652,-0.043,0.074,-0.06,-0.013,-0.088,0.604,104.8,-0.147,0.063,
815652,-0.008,0.086,-0.083,-0.058,-0.079,0.614,104.8,-0.138,0.061,
815652,-0.031,0.074,-0.06,-0.03,-0.078,0.619,102.09,-0.143,0.061,
815652,-0.066,0.086,-0.083,-0.026,-0.115,0.629,102.09,-0.144,0.068,
815652,-0.031,0.074,-0.037,-0.029,-0.065,0.64,102.09,-0.143,0.058,0.879
815652,-0.008,0.097,-0.048,-0.063,-0.056,0.65,102.09,-0.135,0.055,
815652,-0.031,0.063,-0.037,-0.032,-0.057,0.66,102.09,-0.141,0.055,
815652,-0.066,0.063,-0.094,-0.048,-0.101,0.67,102.09,-0.138,0.064,
815652,-0.054,0.074,-0.025,-0.029,-0.074,0.68,102.09,-0.141,0.058,
815652,-0.043,0.074,-0.048,-0.051,-0.066,0.691,102.09,-0.137,0.056,
815652,-0.054,0.051,-0.002,-0.013,-0.061,0.701,102.09,-0.144,0.055,
815652,-0.077,0.063,-0.037,-0.037,-0.089,0.711,102.09,-0.139,0.06,
815652,-0.066,0.04,0.031,0.003,-0.066,0.73,103.06,-0.147,0.055,
815652,-0.066,0.074,-0.048,-0.067,-0.07,0.741,103.06,-0.132,0.056,
815652,-0.089,0.063,0.008,-0.032,-0.088,0.751,103.06,-0.139,0.059,0.894
815652,-0.066,0.04,-0.014,-0.036,-0.063,0.761,103.06,-0.137,0.054,
815652,-0.077,0.051,0.02,-0.028,-0.074,0.772,103.06,-0.139,0.056,
815652,-0.066,0.063,-0.002,-0.05,-0.057,0.782,103.06,-0.134,0.052,
815652,-0.077,0.063,0.02,-0.044,-0.068,0.792,103.06,-0.135,0.054,
815652,-0.1,0.005,-0.025,-0.05,-0.089,0.802,103.06,-0.133,0.058,
815652,-0.077,0.017,0.054,-0.01,-0.079,0.813,103.06,-0.141,0.056,
815652,-0.089,0.04,-0.014,-0.065,-0.068,0.817,100.36,-0.129,0.053,
815652,-0.043,0.028,0.043,-0.012,-0.042,0.827,100.36,-0.139,0.048,
815652,-0.1,0.017,0.02,-0.051,-0.086,0.837,100.36,-0.131,0.057,
815652,-0.077,0.017,0.054,-0.027,-0.075,0.847,100.36,-0.136,0.06,0.907
815652,-0.077,0.017,0.031,-0.042,-0.065,0.857,100.36,-0.132,0.058,
815652,-0.089,0.028,0.031,-0.059,-0.066,0.868,100.36,-0.129,0.058,
815652,-0.066,-0.017,0.043,-0.023,-0.071,0.878,100.36,-0.135,0.059,
815652,-0.066,0.028,0.043,-0.045,-0.049,0.888,100.36,-0.13,0.055,
815652,,,,,,,,,,
815652,0.014,-0.005,0.02,-0.018,-0.008,0.301,94.21,-0.13,0.12,
815652,-0.031,0.005,-0.037,0.034,0.02,0.31,94.21,-0.141,0.115,
815652,-0.008,0.017,-0.002,0.014,0.002,0.319,94.21,-0.137,0.119,
815652,-0.008,0.005,-0.025,0.02,-0.001,0.329,94.21,-0.139,0.121,0.957
815652,-0.008,0.005,0.02,-0.002,0.011,0.338,94.21,-0.134,0.119,
815652,-0.008,0.005,-0.037,0.025,-0.007,0.348,94.21,-0.14,0.124,
815652,0.002,-0.017,0.031,-0.023,0.015,0.357,94.21,-0.13,0.121,
815652,-0.02,-0.005,-0.037,0.027,0.002,0.367,94.21,-0.14,0.124,
815652,-0.008,0.017,-0.002,0.014,-0.002,0.376,94.21,-0.138,0.126,
815652,-0.02,-0.005,-0.037,0.026,-0.004,0.407,95.93,-0.141,0.128,
815652,-0.02,-0.005,-0.014,0.019,0.005,0.416,95.93,-0.139,0.127,
815652,0.002,-0.017,-0.037,0.002,-0.011,0.426,95.93,-0.136,0.131,
815652,-0.008,0.005,-0.002,0.009,-0.001,0.435,95.93,-0.137,0.13,
815652,0.002,-0.005,-0.037,0.003,-0.018,0.445,95.93,-0.136,0.135,0.991
815652,0.014,0.005,-0.002,-0.012,-0.008,0.455,95.93,-0.133,0.134,
815652,0.002,-0.028,-0.037,-0.001,-0.005,0.464,95.93,-0.135,0.134,
815652,0.025,-0.017,-0.014,-0.025,-0.002,0.474,95.93,-0.13,0.135,
815652,-0.02,-0.04,-0.048,0.02,-0.002,0.483,95.93,-0.14,0.136,
815652,-0.008,-0.005,-0.002,0.008,0.002,0.493,95.93,-0.137,0.136,
815652,0.014,0.017,-0.037,-0.014,-0.031,0.5,94.17,-0.132,0.144,
815652,0.014,-0.005,0.008,-0.013,0.009,0.51,94.17,-0.133,0.136,
815652,-0.008,0.005,-0.037,0.005,-0.025,0.519,94.17,-0.137,0.145,
815652,-0.008,0.005,0.02,0.009,0.006,0.528,94.17,-0.138,0.139,
815652,-0.008,0.017,-0.037,0,-0.032,0.538,94.17,-0.136,0.148,0.004
815652,0.014,-0.005,-0.014,-0.015,0,0.547,94.17,-0.133,0.143,
815652,-0.008,-0.005,-0.025,0.003,-0.013,0.557,94.17,-0.137,0.146,
815652,0.002,-0.028,-0.002,0.003,0.014,0.566,94.17,-0.136,0.142,
815652,-0.008,-0.028,-0.06,0,-0.02,0.576,94.17,-0.136,0.15,
815652,-0.008,-0.028,-0.037,0.004,-0.009,0.596,95.83,-0.137,0.149,
815652,0.002,-0.005,-0.025,-0.009,-0.007,0.606,95.83,-0.134,0.149,
815652,-0.008,-0.005,-0.037,-0.005,-0.019,0.616,95.83,-0.135,0.153,
815652,0.002,-0.017,-0.037,-0.01,-0.006,0.625,95.83,-0.134,0.152,
815652,-0.008,-0.005,-0.002,0.006,-0.005,0.635,95.83,-0.137,0.152,
815652,0.014,-0.005,-0.037,-0.023,0,0.644,95.83,-0.131,0.152,0.018
815652,0.002,0.017,-0.037,-0.027,-0.015,0.654,95.83,-0.13,0.157,
815652,-0.008,-0.005,-0.037,-0.011,-0.016,0.663,95.83,-0.133,0.158,
815652,-0.008,-0.005,-0.048,-0.018,-0.019,0.673,95.83,-0.132,0.16,
815652,0.025,-0.005,-0.002,-0.009,0.024,0.683,95.83,-0.133,0.152,
815652,0.014,-0.005,-0.037,-0.022,0.006,0.692,94.52,-0.131,0.156,
815652,0.014,0.005,-0.037,-0.028,0.006,0.701,94.52,-0.129,0.157,
815652,-0.008,-0.017,-0.025,-0.002,-0.009,0.711,94.52,-0.134,0.162,
815652,0.002,-0.005,-0.025,-0.011,0,0.72,94.52,-0.132,0.16,
815652,0.025,-0.005,-0.06,-0.034,0.021,0.729,94.52,-0.127,0.157,
815652,0.002,0.005,-0.014,-0.011,0.002,0.739,94.52,-0.132,0.162,0.031
815652,0.014,0.017,-0.025,-0.025,0.014,0.748,94.52,-0.129,0.16,
815652,0.014,-0.017,-0.014,0.002,0.014,0.758,94.52,-0.134,0.161,
815652,-0.008,-0.005,-0.048,-0.025,-0.005,0.767,94.52,-0.128,0.166,
815652,-0.008,-0.017,-0.037,-0.012,-0.006,0.776,93.1,-0.131,0.168,
815652,-0.008,-0.017,-0.06,-0.026,-0.002,0.785,93.1,-0.128,0.168,
815652,0.025,0.005,-0.025,-0.01,0.029,0.794,93.1,-0.131,0.162,
815652,0.002,-0.017,-0.071,-0.028,0.013,0.804,93.1,-0.127,0.166,
815652,0.014,0.005,-0.048,-0.023,0.025,0.813,93.1,-0.128,0.165,
815652,0.002,0.017,-0.071,-0.044,0.025,0.822,93.1,-0.123,0.165,
815652,0.014,-0.005,-0.014,0.002,0.014,0.832,93.1,-0.133,0.168,0.044
815652,0.025,0.005,-0.037,-0.006,0.035,0.841,93.1,-0.131,0.165,
815652,-0.008,-0.028,-0.06,-0.019,0.003,0.85,93.1,-0.128,0.172,
815652,0.002,0.005,-0.083,-0.037,0.035,0.86,93.1,-0.124,0.166,
